var_code,var,year,sa4_code_2016,sa4_name_2016,base,zero
28 SutherlndNSW,Sydney - Sutherland,2042,128,Sydney - Sutherland,0.1036,0.0725
28 SutherlndNSW,Sydney - Sutherland,2043,128,Sydney - Sutherland,0.1035,0.071
28 SutherlndNSW,Sydney - Sutherland,2044,128,Sydney - Sutherland,0.1033,0.0694
28 SutherlndNSW,Sydney - Sutherland,2045,128,Sydney - Sutherland,0.103,0.0678
28 SutherlndNSW,Sydney - Sutherland,2046,128,Sydney - Sutherland,0.1027,0.0661
28 SutherlndNSW,Sydney - Sutherland,2047,128,Sydney - Sutherland,0.1023,0.0644
28 SutherlndNSW,Sydney - Sutherland,2048,128,Sydney - Sutherland,0.1018,0.0626
28 SutherlndNSW,Sydney - Sutherland,2049,128,Sydney - Sutherland,0.1013,NA
28 SutherlndNSW,Sydney - Sutherland,2050,128,Sydney - Sutherland,0.1008,NA
28 SutherlndNSW,Sydney - Sutherland,2051,128,Sydney - Sutherland,0.1002,NA
29 Ballarat4Vic,Ballarat,2017,201,Ballarat,0.0107,0.01
29 Ballarat4Vic,Ballarat,2018,201,Ballarat,0.0103,0.0092
29 Ballarat4Vic,Ballarat,2019,201,Ballarat,0.0102,0.0093
29 Ballarat4Vic,Ballarat,2020,201,Ballarat,0.01,0.0088
29 Ballarat4Vic,Ballarat,2021,201,Ballarat,0.009,0.0081
29 Ballarat4Vic,Ballarat,2022,201,Ballarat,0.0093,0.0075
29 Ballarat4Vic,Ballarat,2023,201,Ballarat,0.0091,0.0066
29 Ballarat4Vic,Ballarat,2024,201,Ballarat,0.0092,0.0057
29 Ballarat4Vic,Ballarat,2025,201,Ballarat,0.0093,0.0048
29 Ballarat4Vic,Ballarat,2026,201,Ballarat,0.0093,0.004
29 Ballarat4Vic,Ballarat,2027,201,Ballarat,0.0093,0.0034
29 Ballarat4Vic,Ballarat,2028,201,Ballarat,0.0092,0.0029
29 Ballarat4Vic,Ballarat,2029,201,Ballarat,0.0092,0.0024
29 Ballarat4Vic,Ballarat,2030,201,Ballarat,0.0092,0.002
29 Ballarat4Vic,Ballarat,2031,201,Ballarat,0.0092,0.0017
29 Ballarat4Vic,Ballarat,2032,201,Ballarat,0.0091,0.0015
29 Ballarat4Vic,Ballarat,2033,201,Ballarat,0.0091,0.0012
29 Ballarat4Vic,Ballarat,2034,201,Ballarat,0.0091,0.001
29 Ballarat4Vic,Ballarat,2035,201,Ballarat,0.0091,9e-4
29 Ballarat4Vic,Ballarat,2036,201,Ballarat,0.0091,8e-4
29 Ballarat4Vic,Ballarat,2037,201,Ballarat,0.009,1e-4
29 Ballarat4Vic,Ballarat,2038,201,Ballarat,0.009,1e-4
29 Ballarat4Vic,Ballarat,2039,201,Ballarat,0.009,1e-4
29 Ballarat4Vic,Ballarat,2040,201,Ballarat,0.009,1e-4
29 Ballarat4Vic,Ballarat,2041,201,Ballarat,0.0089,1e-4
29 Ballarat4Vic,Ballarat,2042,201,Ballarat,0.0089,1e-4
29 Ballarat4Vic,Ballarat,2043,201,Ballarat,0.0089,1e-4
29 Ballarat4Vic,Ballarat,2044,201,Ballarat,0.0089,1e-4
29 Ballarat4Vic,Ballarat,2045,201,Ballarat,0.0088,1e-4
29 Ballarat4Vic,Ballarat,2046,201,Ballarat,0.0088,1e-4
29 Ballarat4Vic,Ballarat,2047,201,Ballarat,0.0088,1e-4
29 Ballarat4Vic,Ballarat,2048,201,Ballarat,0.0088,1e-4
29 Ballarat4Vic,Ballarat,2049,201,Ballarat,0.0087,NA
29 Ballarat4Vic,Ballarat,2050,201,Ballarat,0.0087,NA
29 Ballarat4Vic,Ballarat,2051,201,Ballarat,0.0087,NA
30 Bendigo4Vic,Bendigo,2017,202,Bendigo,0.0032,0.003
30 Bendigo4Vic,Bendigo,2018,202,Bendigo,0.0031,0.0028
30 Bendigo4Vic,Bendigo,2019,202,Bendigo,0.0031,0.0028
30 Bendigo4Vic,Bendigo,2020,202,Bendigo,0.003,0.0026
30 Bendigo4Vic,Bendigo,2021,202,Bendigo,0.0027,0.0024
30 Bendigo4Vic,Bendigo,2022,202,Bendigo,0.0028,0.0023
30 Bendigo4Vic,Bendigo,2023,202,Bendigo,0.0027,0.002
30 Bendigo4Vic,Bendigo,2024,202,Bendigo,0.0027,0.0017
30 Bendigo4Vic,Bendigo,2025,202,Bendigo,0.0028,0.0014
30 Bendigo4Vic,Bendigo,2026,202,Bendigo,0.0028,0.0012
30 Bendigo4Vic,Bendigo,2027,202,Bendigo,0.0028,0.001
30 Bendigo4Vic,Bendigo,2028,202,Bendigo,0.0028,9e-4
30 Bendigo4Vic,Bendigo,2029,202,Bendigo,0.0028,7e-4
30 Bendigo4Vic,Bendigo,2030,202,Bendigo,0.0028,6e-4
30 Bendigo4Vic,Bendigo,2031,202,Bendigo,0.0028,5e-4
30 Bendigo4Vic,Bendigo,2032,202,Bendigo,0.0027,4e-4
30 Bendigo4Vic,Bendigo,2033,202,Bendigo,0.0027,4e-4
30 Bendigo4Vic,Bendigo,2034,202,Bendigo,0.0027,3e-4
30 Bendigo4Vic,Bendigo,2035,202,Bendigo,0.0027,3e-4
30 Bendigo4Vic,Bendigo,2036,202,Bendigo,0.0027,2e-4
30 Bendigo4Vic,Bendigo,2037,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2038,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2039,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2040,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2041,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2042,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2043,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2044,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2045,202,Bendigo,0.0027,0
30 Bendigo4Vic,Bendigo,2046,202,Bendigo,0.0026,0
30 Bendigo4Vic,Bendigo,2047,202,Bendigo,0.0026,0
30 Bendigo4Vic,Bendigo,2048,202,Bendigo,0.0026,0
30 Bendigo4Vic,Bendigo,2049,202,Bendigo,0.0026,NA
30 Bendigo4Vic,Bendigo,2050,202,Bendigo,0.0026,NA
30 Bendigo4Vic,Bendigo,2051,202,Bendigo,0.0026,NA
31 Geelong4Vic,Geelong,2017,203,Geelong,0.0149,0.0141
31 Geelong4Vic,Geelong,2018,203,Geelong,0.0144,0.0129
31 Geelong4Vic,Geelong,2019,203,Geelong,0.0143,0.013
31 Geelong4Vic,Geelong,2020,203,Geelong,0.0141,0.0123
31 Geelong4Vic,Geelong,2021,203,Geelong,0.0126,0.0114
31 Geelong4Vic,Geelong,2022,203,Geelong,0.013,0.0105
31 Geelong4Vic,Geelong,2023,203,Geelong,0.0128,0.0093
31 Geelong4Vic,Geelong,2024,203,Geelong,0.0128,0.008
31 Geelong4Vic,Geelong,2025,203,Geelong,0.0131,0.0067
31 Geelong4Vic,Geelong,2026,203,Geelong,0.0131,0.0057
31 Geelong4Vic,Geelong,2027,203,Geelong,0.013,0.0048
31 Geelong4Vic,Geelong,2028,203,Geelong,0.013,0.004
31 Geelong4Vic,Geelong,2029,203,Geelong,0.0129,0.0034
31 Geelong4Vic,Geelong,2030,203,Geelong,0.0129,0.0029
31 Geelong4Vic,Geelong,2031,203,Geelong,0.0128,0.0024
31 Geelong4Vic,Geelong,2032,203,Geelong,0.0128,0.002
31 Geelong4Vic,Geelong,2033,203,Geelong,0.0128,0.0017
31 Geelong4Vic,Geelong,2034,203,Geelong,0.0127,0.0015
31 Geelong4Vic,Geelong,2035,203,Geelong,0.0127,0.0013
31 Geelong4Vic,Geelong,2036,203,Geelong,0.0127,0.0011
31 Geelong4Vic,Geelong,2037,203,Geelong,0.0126,2e-4
31 Geelong4Vic,Geelong,2038,203,Geelong,0.0126,2e-4
31 Geelong4Vic,Geelong,2039,203,Geelong,0.0126,2e-4
31 Geelong4Vic,Geelong,2040,203,Geelong,0.0125,2e-4
31 Geelong4Vic,Geelong,2041,203,Geelong,0.0125,2e-4
31 Geelong4Vic,Geelong,2042,203,Geelong,0.0125,2e-4
31 Geelong4Vic,Geelong,2043,203,Geelong,0.0124,2e-4
31 Geelong4Vic,Geelong,2044,203,Geelong,0.0124,2e-4
31 Geelong4Vic,Geelong,2045,203,Geelong,0.0124,2e-4
31 Geelong4Vic,Geelong,2046,203,Geelong,0.0123,2e-4
31 Geelong4Vic,Geelong,2047,203,Geelong,0.0123,2e-4
31 Geelong4Vic,Geelong,2048,203,Geelong,0.0123,2e-4
31 Geelong4Vic,Geelong,2049,203,Geelong,0.0122,NA
31 Geelong4Vic,Geelong,2050,203,Geelong,0.0122,NA
31 Geelong4Vic,Geelong,2051,203,Geelong,0.0122,NA
32 HumeVic,Hume,2017,204,Hume,0.0032,0.003
32 HumeVic,Hume,2018,204,Hume,0.0031,0.0028
32 HumeVic,Hume,2019,204,Hume,0.0031,0.0028
32 HumeVic,Hume,2020,204,Hume,0.003,0.0026
32 HumeVic,Hume,2021,204,Hume,0.0027,0.0024
32 HumeVic,Hume,2022,204,Hume,0.0028,0.0023
32 HumeVic,Hume,2023,204,Hume,0.0027,0.002
32 HumeVic,Hume,2024,204,Hume,0.0027,0.0017
32 HumeVic,Hume,2025,204,Hume,0.0028,0.0014
32 HumeVic,Hume,2026,204,Hume,0.0028,0.0012
32 HumeVic,Hume,2027,204,Hume,0.0028,0.001
32 HumeVic,Hume,2028,204,Hume,0.0028,9e-4
32 HumeVic,Hume,2029,204,Hume,0.0028,7e-4
32 HumeVic,Hume,2030,204,Hume,0.0028,6e-4
32 HumeVic,Hume,2031,204,Hume,0.0028,5e-4
32 HumeVic,Hume,2032,204,Hume,0.0027,4e-4
32 HumeVic,Hume,2033,204,Hume,0.0027,4e-4
32 HumeVic,Hume,2034,204,Hume,0.0027,3e-4
32 HumeVic,Hume,2035,204,Hume,0.0027,3e-4
32 HumeVic,Hume,2036,204,Hume,0.0027,2e-4
32 HumeVic,Hume,2037,204,Hume,0.0027,0
32 HumeVic,Hume,2038,204,Hume,0.0027,0
32 HumeVic,Hume,2039,204,Hume,0.0027,0
32 HumeVic,Hume,2040,204,Hume,0.0027,0
32 HumeVic,Hume,2041,204,Hume,0.0027,0
32 HumeVic,Hume,2042,204,Hume,0.0027,0
32 HumeVic,Hume,2043,204,Hume,0.0027,0
32 HumeVic,Hume,2044,204,Hume,0.0027,0
32 HumeVic,Hume,2045,204,Hume,0.0027,0
32 HumeVic,Hume,2046,204,Hume,0.0026,0
32 HumeVic,Hume,2047,204,Hume,0.0026,0
32 HumeVic,Hume,2048,204,Hume,0.0026,0
32 HumeVic,Hume,2049,204,Hume,0.0026,NA
32 HumeVic,Hume,2050,204,Hume,0.0026,NA
32 HumeVic,Hume,2051,204,Hume,0.0026,NA
33 LatGiplndVic,Latrobe - Gippsland,2017,205,Latrobe - Gippsland,0.3826,0.3602
33 LatGiplndVic,Latrobe - Gippsland,2018,205,Latrobe - Gippsland,0.3698,0.3294
33 LatGiplndVic,Latrobe - Gippsland,2019,205,Latrobe - Gippsland,0.366,0.3339
33 LatGiplndVic,Latrobe - Gippsland,2020,205,Latrobe - Gippsland,0.3602,0.3144
33 LatGiplndVic,Latrobe - Gippsland,2021,205,Latrobe - Gippsland,0.3224,0.2922
33 LatGiplndVic,Latrobe - Gippsland,2022,205,Latrobe - Gippsland,0.3334,0.2698
33 LatGiplndVic,Latrobe - Gippsland,2023,205,Latrobe - Gippsland,0.3275,0.2384
33 LatGiplndVic,Latrobe - Gippsland,2024,205,Latrobe - Gippsland,0.3285,0.2051
33 LatGiplndVic,Latrobe - Gippsland,2025,205,Latrobe - Gippsland,0.3348,0.1724
33 LatGiplndVic,Latrobe - Gippsland,2026,205,Latrobe - Gippsland,0.3345,0.145
33 LatGiplndVic,Latrobe - Gippsland,2027,205,Latrobe - Gippsland,0.3331,0.1221
33 LatGiplndVic,Latrobe - Gippsland,2028,205,Latrobe - Gippsland,0.3319,0.1028
33 LatGiplndVic,Latrobe - Gippsland,2029,205,Latrobe - Gippsland,0.3309,0.0866
33 LatGiplndVic,Latrobe - Gippsland,2030,205,Latrobe - Gippsland,0.33,0.0731
33 LatGiplndVic,Latrobe - Gippsland,2031,205,Latrobe - Gippsland,0.3291,0.0617
33 LatGiplndVic,Latrobe - Gippsland,2032,205,Latrobe - Gippsland,0.3283,0.0522
33 LatGiplndVic,Latrobe - Gippsland,2033,205,Latrobe - Gippsland,0.3274,0.0443
33 LatGiplndVic,Latrobe - Gippsland,2034,205,Latrobe - Gippsland,0.3266,0.0377
33 LatGiplndVic,Latrobe - Gippsland,2035,205,Latrobe - Gippsland,0.3257,0.0321
33 LatGiplndVic,Latrobe - Gippsland,2036,205,Latrobe - Gippsland,0.3249,0.0272
33 LatGiplndVic,Latrobe - Gippsland,2037,205,Latrobe - Gippsland,0.324,0.0045
33 LatGiplndVic,Latrobe - Gippsland,2038,205,Latrobe - Gippsland,0.3231,0.0043
33 LatGiplndVic,Latrobe - Gippsland,2039,205,Latrobe - Gippsland,0.3222,0.0043
33 LatGiplndVic,Latrobe - Gippsland,2040,205,Latrobe - Gippsland,0.3213,0.0044
33 LatGiplndVic,Latrobe - Gippsland,2041,205,Latrobe - Gippsland,0.3205,0.0044
33 LatGiplndVic,Latrobe - Gippsland,2042,205,Latrobe - Gippsland,0.3196,0.0044
33 LatGiplndVic,Latrobe - Gippsland,2043,205,Latrobe - Gippsland,0.3187,0.0045
33 LatGiplndVic,Latrobe - Gippsland,2044,205,Latrobe - Gippsland,0.3178,0.0045
33 LatGiplndVic,Latrobe - Gippsland,2045,205,Latrobe - Gippsland,0.3169,0.0045
33 LatGiplndVic,Latrobe - Gippsland,2046,205,Latrobe - Gippsland,0.3161,0.0045
33 LatGiplndVic,Latrobe - Gippsland,2047,205,Latrobe - Gippsland,0.3152,0.0045
33 LatGiplndVic,Latrobe - Gippsland,2048,205,Latrobe - Gippsland,0.3143,0.0045
33 LatGiplndVic,Latrobe - Gippsland,2049,205,Latrobe - Gippsland,0.3134,NA
33 LatGiplndVic,Latrobe - Gippsland,2050,205,Latrobe - Gippsland,0.3126,NA
33 LatGiplndVic,Latrobe - Gippsland,2051,205,Latrobe - Gippsland,0.3117,NA
34 MlbInnerVic,Melbourne - Inner,2017,206,Melbourne - Inner,0.0277,0.0261
34 MlbInnerVic,Melbourne - Inner,2018,206,Melbourne - Inner,0.0268,0.0239
34 MlbInnerVic,Melbourne - Inner,2019,206,Melbourne - Inner,0.0265,0.0242
34 MlbInnerVic,Melbourne - Inner,2020,206,Melbourne - Inner,0.0261,0.0228
34 MlbInnerVic,Melbourne - Inner,2021,206,Melbourne - Inner,0.0234,0.0212
34 MlbInnerVic,Melbourne - Inner,2022,206,Melbourne - Inner,0.0242,0.0196
34 MlbInnerVic,Melbourne - Inner,2023,206,Melbourne - Inner,0.0237,0.0173
34 MlbInnerVic,Melbourne - Inner,2024,206,Melbourne - Inner,0.0238,0.0149
34 MlbInnerVic,Melbourne - Inner,2025,206,Melbourne - Inner,0.0243,0.0125
34 MlbInnerVic,Melbourne - Inner,2026,206,Melbourne - Inner,0.0242,0.0105
34 MlbInnerVic,Melbourne - Inner,2027,206,Melbourne - Inner,0.0241,0.0088
34 MlbInnerVic,Melbourne - Inner,2028,206,Melbourne - Inner,0.0241,0.0074
34 MlbInnerVic,Melbourne - Inner,2029,206,Melbourne - Inner,0.024,0.0063
34 MlbInnerVic,Melbourne - Inner,2030,206,Melbourne - Inner,0.0239,0.0053
34 MlbInnerVic,Melbourne - Inner,2031,206,Melbourne - Inner,0.0239,0.0045
34 MlbInnerVic,Melbourne - Inner,2032,206,Melbourne - Inner,0.0238,0.0038
34 MlbInnerVic,Melbourne - Inner,2033,206,Melbourne - Inner,0.0237,0.0032
34 MlbInnerVic,Melbourne - Inner,2034,206,Melbourne - Inner,0.0237,0.0027
34 MlbInnerVic,Melbourne - Inner,2035,206,Melbourne - Inner,0.0236,0.0023
34 MlbInnerVic,Melbourne - Inner,2036,206,Melbourne - Inner,0.0235,0.002
34 MlbInnerVic,Melbourne - Inner,2037,206,Melbourne - Inner,0.0235,3e-4
34 MlbInnerVic,Melbourne - Inner,2038,206,Melbourne - Inner,0.0234,3e-4
34 MlbInnerVic,Melbourne - Inner,2039,206,Melbourne - Inner,0.0234,3e-4
34 MlbInnerVic,Melbourne - Inner,2040,206,Melbourne - Inner,0.0233,3e-4
34 MlbInnerVic,Melbourne - Inner,2041,206,Melbourne - Inner,0.0232,3e-4
34 MlbInnerVic,Melbourne - Inner,2042,206,Melbourne - Inner,0.0232,3e-4
34 MlbInnerVic,Melbourne - Inner,2043,206,Melbourne - Inner,0.0231,3e-4
34 MlbInnerVic,Melbourne - Inner,2044,206,Melbourne - Inner,0.023,3e-4
34 MlbInnerVic,Melbourne - Inner,2045,206,Melbourne - Inner,0.023,3e-4
34 MlbInnerVic,Melbourne - Inner,2046,206,Melbourne - Inner,0.0229,3e-4
34 MlbInnerVic,Melbourne - Inner,2047,206,Melbourne - Inner,0.0228,3e-4
34 MlbInnerVic,Melbourne - Inner,2048,206,Melbourne - Inner,0.0228,3e-4
34 MlbInnerVic,Melbourne - Inner,2049,206,Melbourne - Inner,0.0227,NA
34 MlbInnerVic,Melbourne - Inner,2050,206,Melbourne - Inner,0.0227,NA
34 MlbInnerVic,Melbourne - Inner,2051,206,Melbourne - Inner,0.0226,NA
35 MlbInnerEVic,Melbourne - Inner East,2017,207,Melbourne - Inner East,0.0032,0.003
35 MlbInnerEVic,Melbourne - Inner East,2018,207,Melbourne - Inner East,0.0031,0.0028
35 MlbInnerEVic,Melbourne - Inner East,2019,207,Melbourne - Inner East,0.0031,0.0028
35 MlbInnerEVic,Melbourne - Inner East,2020,207,Melbourne - Inner East,0.003,0.0026
35 MlbInnerEVic,Melbourne - Inner East,2021,207,Melbourne - Inner East,0.0027,0.0024
35 MlbInnerEVic,Melbourne - Inner East,2022,207,Melbourne - Inner East,0.0028,0.0023
35 MlbInnerEVic,Melbourne - Inner East,2023,207,Melbourne - Inner East,0.0027,0.002
35 MlbInnerEVic,Melbourne - Inner East,2024,207,Melbourne - Inner East,0.0028,0.0017
35 MlbInnerEVic,Melbourne - Inner East,2025,207,Melbourne - Inner East,0.0028,0.0014
35 MlbInnerEVic,Melbourne - Inner East,2026,207,Melbourne - Inner East,0.0028,0.0012
35 MlbInnerEVic,Melbourne - Inner East,2027,207,Melbourne - Inner East,0.0028,0.001
35 MlbInnerEVic,Melbourne - Inner East,2028,207,Melbourne - Inner East,0.0028,9e-4
35 MlbInnerEVic,Melbourne - Inner East,2029,207,Melbourne - Inner East,0.0028,7e-4
35 MlbInnerEVic,Melbourne - Inner East,2030,207,Melbourne - Inner East,0.0028,6e-4
35 MlbInnerEVic,Melbourne - Inner East,2031,207,Melbourne - Inner East,0.0028,5e-4
35 MlbInnerEVic,Melbourne - Inner East,2032,207,Melbourne - Inner East,0.0028,4e-4
35 MlbInnerEVic,Melbourne - Inner East,2033,207,Melbourne - Inner East,0.0027,4e-4
35 MlbInnerEVic,Melbourne - Inner East,2034,207,Melbourne - Inner East,0.0027,3e-4
35 MlbInnerEVic,Melbourne - Inner East,2035,207,Melbourne - Inner East,0.0027,3e-4
35 MlbInnerEVic,Melbourne - Inner East,2036,207,Melbourne - Inner East,0.0027,2e-4
35 MlbInnerEVic,Melbourne - Inner East,2037,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2038,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2039,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2040,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2041,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2042,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2043,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2044,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2045,207,Melbourne - Inner East,0.0027,0
35 MlbInnerEVic,Melbourne - Inner East,2046,207,Melbourne - Inner East,0.0026,0
35 MlbInnerEVic,Melbourne - Inner East,2047,207,Melbourne - Inner East,0.0026,0
35 MlbInnerEVic,Melbourne - Inner East,2048,207,Melbourne - Inner East,0.0026,0
35 MlbInnerEVic,Melbourne - Inner East,2049,207,Melbourne - Inner East,0.0026,NA
35 MlbInnerEVic,Melbourne - Inner East,2050,207,Melbourne - Inner East,0.0026,NA
35 MlbInnerEVic,Melbourne - Inner East,2051,207,Melbourne - Inner East,0.0026,NA
36 MlbInnerSVic,Melbourne - Inner South,2017,208,Melbourne - Inner South,0.0064,0.006
36 MlbInnerSVic,Melbourne - Inner South,2018,208,Melbourne - Inner South,0.0062,0.0055
36 MlbInnerSVic,Melbourne - Inner South,2019,208,Melbourne - Inner South,0.0061,0.0056
36 MlbInnerSVic,Melbourne - Inner South,2020,208,Melbourne - Inner South,0.006,0.0053
36 MlbInnerSVic,Melbourne - Inner South,2021,208,Melbourne - Inner South,0.0054,0.0049
36 MlbInnerSVic,Melbourne - Inner South,2022,208,Melbourne - Inner South,0.0056,0.0045
36 MlbInnerSVic,Melbourne - Inner South,2023,208,Melbourne - Inner South,0.0055,0.004
36 MlbInnerSVic,Melbourne - Inner South,2024,208,Melbourne - Inner South,0.0055,0.0034
36 MlbInnerSVic,Melbourne - Inner South,2025,208,Melbourne - Inner South,0.0056,0.0029
36 MlbInnerSVic,Melbourne - Inner South,2026,208,Melbourne - Inner South,0.0056,0.0024
36 MlbInnerSVic,Melbourne - Inner South,2027,208,Melbourne - Inner South,0.0056,0.002
36 MlbInnerSVic,Melbourne - Inner South,2028,208,Melbourne - Inner South,0.0056,0.0017
36 MlbInnerSVic,Melbourne - Inner South,2029,208,Melbourne - Inner South,0.0055,0.0015
36 MlbInnerSVic,Melbourne - Inner South,2030,208,Melbourne - Inner South,0.0055,0.0012
36 MlbInnerSVic,Melbourne - Inner South,2031,208,Melbourne - Inner South,0.0055,0.001
36 MlbInnerSVic,Melbourne - Inner South,2032,208,Melbourne - Inner South,0.0055,9e-4
36 MlbInnerSVic,Melbourne - Inner South,2033,208,Melbourne - Inner South,0.0055,7e-4
36 MlbInnerSVic,Melbourne - Inner South,2034,208,Melbourne - Inner South,0.0055,6e-4
36 MlbInnerSVic,Melbourne - Inner South,2035,208,Melbourne - Inner South,0.0055,5e-4
36 MlbInnerSVic,Melbourne - Inner South,2036,208,Melbourne - Inner South,0.0054,5e-4
36 MlbInnerSVic,Melbourne - Inner South,2037,208,Melbourne - Inner South,0.0054,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2038,208,Melbourne - Inner South,0.0054,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2039,208,Melbourne - Inner South,0.0054,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2040,208,Melbourne - Inner South,0.0054,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2041,208,Melbourne - Inner South,0.0054,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2042,208,Melbourne - Inner South,0.0054,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2043,208,Melbourne - Inner South,0.0053,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2044,208,Melbourne - Inner South,0.0053,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2045,208,Melbourne - Inner South,0.0053,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2046,208,Melbourne - Inner South,0.0053,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2047,208,Melbourne - Inner South,0.0053,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2048,208,Melbourne - Inner South,0.0053,1e-4
36 MlbInnerSVic,Melbourne - Inner South,2049,208,Melbourne - Inner South,0.0052,NA
36 MlbInnerSVic,Melbourne - Inner South,2050,208,Melbourne - Inner South,0.0052,NA
36 MlbInnerSVic,Melbourne - Inner South,2051,208,Melbourne - Inner South,0.0052,NA
37 MlbNEVic,Melbourne - North East,2017,209,Melbourne - North East,0.0075,0.007
37 MlbNEVic,Melbourne - North East,2018,209,Melbourne - North East,0.0072,0.0064
37 MlbNEVic,Melbourne - North East,2019,209,Melbourne - North East,0.0071,0.0065
37 MlbNEVic,Melbourne - North East,2020,209,Melbourne - North East,0.007,0.0061
37 MlbNEVic,Melbourne - North East,2021,209,Melbourne - North East,0.0063,0.0057
37 MlbNEVic,Melbourne - North East,2022,209,Melbourne - North East,0.0065,0.0053
37 MlbNEVic,Melbourne - North East,2023,209,Melbourne - North East,0.0064,0.0047
37 MlbNEVic,Melbourne - North East,2024,209,Melbourne - North East,0.0064,0.004
37 MlbNEVic,Melbourne - North East,2025,209,Melbourne - North East,0.0065,0.0034
37 MlbNEVic,Melbourne - North East,2026,209,Melbourne - North East,0.0065,0.0028
37 MlbNEVic,Melbourne - North East,2027,209,Melbourne - North East,0.0065,0.0024
37 MlbNEVic,Melbourne - North East,2028,209,Melbourne - North East,0.0065,0.002
37 MlbNEVic,Melbourne - North East,2029,209,Melbourne - North East,0.0065,0.0017
37 MlbNEVic,Melbourne - North East,2030,209,Melbourne - North East,0.0064,0.0014
37 MlbNEVic,Melbourne - North East,2031,209,Melbourne - North East,0.0064,0.0012
37 MlbNEVic,Melbourne - North East,2032,209,Melbourne - North East,0.0064,0.001
37 MlbNEVic,Melbourne - North East,2033,209,Melbourne - North East,0.0064,9e-4
37 MlbNEVic,Melbourne - North East,2034,209,Melbourne - North East,0.0064,7e-4
37 MlbNEVic,Melbourne - North East,2035,209,Melbourne - North East,0.0064,6e-4
37 MlbNEVic,Melbourne - North East,2036,209,Melbourne - North East,0.0063,5e-4
37 MlbNEVic,Melbourne - North East,2037,209,Melbourne - North East,0.0063,1e-4
37 MlbNEVic,Melbourne - North East,2038,209,Melbourne - North East,0.0063,1e-4
37 MlbNEVic,Melbourne - North East,2039,209,Melbourne - North East,0.0063,1e-4
37 MlbNEVic,Melbourne - North East,2040,209,Melbourne - North East,0.0063,1e-4
37 MlbNEVic,Melbourne - North East,2041,209,Melbourne - North East,0.0063,1e-4
37 MlbNEVic,Melbourne - North East,2042,209,Melbourne - North East,0.0062,1e-4
37 MlbNEVic,Melbourne - North East,2043,209,Melbourne - North East,0.0062,1e-4
37 MlbNEVic,Melbourne - North East,2044,209,Melbourne - North East,0.0062,1e-4
37 MlbNEVic,Melbourne - North East,2045,209,Melbourne - North East,0.0062,1e-4
37 MlbNEVic,Melbourne - North East,2046,209,Melbourne - North East,0.0062,1e-4
37 MlbNEVic,Melbourne - North East,2047,209,Melbourne - North East,0.0062,1e-4
